cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
13	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	1.0	0.9286666666666666	0.703139576419017	0.86625	0.8956813917759952	0.5225285575145716	0.6592356687898089	0.86625	0.957404458598726	0.9286666666666666	0.86625	0.86625	1.0	0.3755913315605991	0.68218416044503	0.6208333333333333	0.8142857142857143	0.8394345238095238	0.27455660156332634	0.603441110464633	0.8142857142857143	0.8772967453127041	0.68218416044503	0.8142857142857143	0.8142857142857143	0.7946859903381642	0.31194706346159234	0.5662170447578173	0.4469522396540294	0.6958333333333333	0.7963132779864683	0.04863018050178646	0.5089285714285714	0.6958333333333333	0.9489335317460317	0.5662170447578173	0.6958333333333333	0.6958333333333333	0.5919681177191907	0.09128245068040738	0.41666666666666663	0.41548821548821546	0.6309523809523809	0.7196729196729196	-0.09190779909650124	0.47465886939571145	0.6309523809523809	0.8497632971317182	0.41666666666666663	0.6309523809523809	0.6309523809523809	0.5587606837606838	3.9484550952911377	25.28687071800232	0.3437691975110957	0.6242006026014237	0.5338927864936813	0.7550595238095238	0.817873900897996	0.1615933910325564	0.5561848409466021	0.7550595238095238	0.9131151385293679	0.6242006026014237	0.7550595238095238	0.7550595238095238	0.6933270540286774	29.235325813293457
14	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9999999999999998	0.9290407358738502	0.7228724136636167	0.8682926829268293	0.8947327318837769	0.5505947075070885	0.6766467065868264	0.8682926829268293	0.953468672411275	0.9290407358738502	0.8682926829268293	0.8682926829268293	1.0	0.391686916231744	0.740358126721763	0.6026966292134831	0.8038461538461539	0.8462506482281762	0.2949492492054181	0.5904848327715841	0.8038461538461539	0.917833708940787	0.740358126721763	0.8038461538461539	0.8038461538461539	0.8546831955922866	0.38179953801153993	0.6153305203938115	0.4539475487106409	0.6707317073170732	0.7728300529833283	0.09186304243492507	0.5182926829268293	0.6707317073170732	0.9421475312314099	0.6153305203938115	0.6707317073170732	0.6707317073170732	0.7229254571026723	0.054455444041699295	0.30405405405405406	0.36585365853658536	0.5769230769230769	0.6941838649155723	-0.1788607694502003	0.45918367346938777	0.5769230769230769	0.8712715855572998	0.30405405405405406	0.5769230769230769	0.5769230769230769	0.44763513513513514	3.7809879779815674	24.916165113449097	0.386743227121642	0.6778443235577873	0.528322088962062	0.7372889305816135	0.8095403506057522	0.19340614582017157	0.5543887578492067	0.7372889305816135	0.9299906200860985	0.6778443235577873	0.7372889305816135	0.7372889305816135	0.7888043263474794	28.697153091430664
15	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9878473336168544	0.9138157894736842	0.6918875971993953	0.8402439024390244	0.8743997477578141	0.5098911429705381	0.6570680628272252	0.8402439024390244	0.9498148384625208	0.9138157894736842	0.8402439024390244	0.8402439024390244	0.999155701754386	0.41643754182097337	0.785039941902687	0.652063670939569	0.8538461538461538	0.8823810504188023	0.37250990675644546	0.6217054263565891	0.8538461538461538	0.9303160405485986	0.785039941902687	0.8538461538461538	0.8538461538461538	0.8766642459452917	0.25571621468291816	0.5462198745460548	0.4369878183831672	0.6219512195121951	0.7255831960312957	0.04274192919957838	0.5098814229249012	0.6219512195121951	0.9075484430733636	0.5462198745460548	0.6219512195121951	0.6219512195121951	0.6180257510729614	-0.0	0.6538461538461539	0.39534883720930236	0.6538461538461539	0.7906976744186047	0.0	0.5	0.6538461538461539	1.0	0.3269230769230769	0.6538461538461539	0.6538461538461539		3.966276168823242	25.123085975646973	0.33607687825194577	0.6656299082243708	0.544525744661368	0.7378986866791745	0.803982123225049	0.20762591797801191	0.5657934246407452	0.7378986866791745	0.9189322418109811	0.6656299082243708	0.7378986866791745	0.7378986866791745	0.7473449985091265	29.089362144470215
0	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9999221425214626	0.9430335710558357	0.646817878120952	0.8895167411655562	0.9218634204399923	0.4365684752291038	0.6075494307968844	0.8895167411655562	0.9762351767995414	0.9430335710558357	0.8895167411655562	0.8895167411655562	0.9999975773914418	0.20523751755837338	0.7958635982636968	0.5702431356562934	0.8591549295774648	0.9036438009113383	0.265878107996945	0.5597329045604907	0.8591549295774648	0.9681541003958267	0.7958635982636968	0.8591549295774648	0.8591549295774648	0.8570714256382508	0.39152690574051835	0.7927016094328255	0.5652437800963082	0.8273453093812375	0.8800688175214579	0.2692850642267272	0.5619354689884568	0.8273453093812375	0.9610110857978753	0.7927016094328255	0.8273453093812375	0.8273453093812375	0.8627812682292413	0.16597171725189555	0.7424337674000898	0.519633307868602	0.8050595238095238	0.8711814271163011	0.18898661321344606	0.5368306160038202	0.8050595238095238	0.9668055988682395	0.7424337674000898	0.8050595238095238	0.8050595238095238	0.8018185900314324	14.364853620529175	117.27438879013062	0.2983822116494459	0.7942826038482611	0.5677434578763008	0.8432501194793511	0.8918563092163981	0.26758158611183613	0.5608341867744737	0.8432501194793511	0.964582593096851	0.7942826038482611	0.8432501194793511	0.8432501194793511	0.859926346933746	131.6392424106598
1	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9996514169400722	0.9436086956521739	0.6476429584298293	0.8906131399173484	0.9226192668104332	0.43760409623276264	0.6079201934703748	0.8906131399173484	0.9763898977935268	0.9436086956521739	0.8906131399173484	0.8906131399173484	0.9999895262452807	0.26917955275544075	0.7654903998310807	0.5558428962766863	0.8473340040241448	0.8959309381627308	0.2350394577337255	0.5520202865404104	0.8473340040241448	0.9655035020038508	0.7654903998310807	0.8473340040241448	0.8473340040241448	0.8248565253390842	0.45993081963714627	0.8284878216714002	0.5787183521761292	0.8343313373253493	0.8847661864130878	0.3037463401569675	0.5702170925921307	0.8343313373253493	0.9641752118310656	0.8284878216714002	0.8343313373253493	0.8343313373253493	0.8871800021038339	0.20516957991562532	0.6771216883700044	0.49940971852062427	0.7894345238095238	0.8611610885583914	0.13573704906360928	0.5260054918429978	0.7894345238095238	0.9625450305303838	0.6771216883700044	0.7894345238095238	0.7894345238095238	0.7157386618769644	14.117803812026978	118.80847883224487	0.3645551861962935	0.7969891107512405	0.5672806242264077	0.8408326706747471	0.8903485622879093	0.2693928989453465	0.5611186895662705	0.8408326706747471	0.9648393569174583	0.7969891107512405	0.8408326706747471	0.8408326706747471	0.8560182637214591	132.92628264427185
2	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9990066111620169	0.9445895359972143	0.6544748201708936	0.8926372606898878	0.9234357965270148	0.4474831602648256	0.612598904443092	0.8926372606898878	0.9758221463513442	0.9445895359972143	0.8926372606898878	0.8926372606898878	0.9999708248337135	0.2311854818578512	0.8181701030927835	0.586563792868648	0.8830482897384306	0.9197676349106014	0.2913774346260521	0.5667102350157809	0.8830482897384306	0.9724808109718848	0.8181701030927835	0.8830482897384306	0.8830482897384306	0.8765369952749142	0.44370849820230057	0.8345468811960548	0.5757843605669692	0.840818363273453	0.890679558227072	0.2997492627310299	0.567142772476738	0.840818363273453	0.9676540181061453	0.8345468811960548	0.840818363273453	0.840818363273453	0.8817265425276106	0.11862635121970966	0.6965665447267836	0.5577449370552819	0.8497023809523809	0.8919453078166134	0.20087214803961057	0.5513180153750616	0.8497023809523809	0.9506546930749002	0.6965665447267836	0.8497023809523809	0.8497023809523809	0.7649649764595876	15.47428822517395	126.74283957481384	0.3374469900300759	0.8263584921444191	0.5811740767178086	0.8619333265059419	0.9052235965688367	0.295563348678541	0.5669265037462594	0.8619333265059419	0.970067414539015	0.8263584921444191	0.8619333265059419	0.8619333265059419	0.8791317689012624	142.2171277999878
3	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9977484369997618	0.9427944214876033	0.6294159144497807	0.8885814889336016	0.9231109173535512	0.4103354842483302	0.5950639853747715	0.8885814889336016	0.9788162245870101	0.9427944214876033	0.8885814889336016	0.8885814889336016	0.9999472985978668	0.308325672730638	0.7812488098411852	0.5927701703332287	0.8489116517285531	0.8902648130774915	0.29319544744521797	0.5764123859325336	0.8489116517285531	0.9538401329746138	0.7812488098411852	0.8489116517285531	0.8489116517285531	0.8687112008226379	0.3962399522221718	0.7929915307855391	0.5516263552960801	0.8273809523809523	0.8831946595708062	0.2500340018542466	0.5533436938566407	0.8273809523809523	0.9664640970721176	0.7929915307855391	0.8273809523809523	0.8273809523809523	0.8462321430553551	0.20513126219776648	0.7198086712304721	0.5372786943321719	0.7856060606060606	0.8485225081108204	0.20803676131072082	0.5492238247635769	0.7856060606060606	0.9460316777290758	0.7198086712304721	0.7856060606060606	0.7856060606060606	0.8016938739687554	15.470681428909302	124.96925783157349	0.3522828124764049	0.7871201703133621	0.5721982628146544	0.8381463020547527	0.8867297363241489	0.2716147246497323	0.5648780398945872	0.8381463020547527	0.9601521150233656	0.7871201703133621	0.8381463020547527	0.8381463020547527	0.8574716719389965	140.4399392604828
4	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9984047579170476	0.9470353675450762	0.6442469137014958	0.8969385173315341	0.927839061676166	0.43127620076996614	0.6040181464679196	0.8969385173315341	0.978559471201181	0.9470353675450762	0.8969385173315341	0.8969385173315341	0.999956252349411	0.2966722734444742	0.7920485467901628	0.5708791208791208	0.8672032193158954	0.9093558604373494	0.26206255644917625	0.5587888419986061	0.8672032193158954	0.9695001546293223	0.7920485467901628	0.8672032193158954	0.8672032193158954	0.8716333439795593	0.4636151081901097	0.8024063425552599	0.6171746367661333	0.8595309381237525	0.8954777962429603	0.33428086205725804	0.5923787624571103	0.8595309381237525	0.9525817327410734	0.8024063425552599	0.8595309381237525	0.8595309381237525	0.8483054615610706	0.0675442986858748	0.6062116564417178	0.5072330590479374	0.8236607142857143	0.8786021920289496	0.09634550420649601	0.5218489582306288	0.8236607142857143	0.9504894746953794	0.6062116564417178	0.8236607142857143	0.8236607142857143	0.7167848926380369	14.95646071434021	125.36133599281311	0.38014369081729193	0.7972274446727113	0.5940268788226271	0.863367078719824	0.9024168283401548	0.2981717092532171	0.5755838022278582	0.863367078719824	0.9610409436851979	0.7972274446727113	0.863367078719824	0.863367078719824	0.8599694027703149	140.31779670715332
5	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9987375825491749	0.9473592923423815	0.6469223884556772	0.8976132242557139	0.9280745068761969	0.4352027879369262	0.6058441558441559	0.8976132242557139	0.9783259163034823	0.9473592923423815	0.8976132242557139	0.8976132242557139	0.9999662153714207	0.36260524929772125	0.7768685567010309	0.5591635832893572	0.8619215291750503	0.9068528297935948	0.23994587256903324	0.5519867825087524	0.8619215291750503	0.9699458279062119	0.7768685567010309	0.8619215291750503	0.8619215291750503	0.8078044458762886	0.4859615240065489	0.8088329371624969	0.6151994051260813	0.8600299401197605	0.8967124006333583	0.33492151017661537	0.5908034769620147	0.8600299401197605	0.9549228583335648	0.8088329371624969	0.8600299401197605	0.8600299401197605	0.8660689086381967	0.09287751995358466	0.6716645614265326	0.5333333333333333	0.8214285714285714	0.8743551587301587	0.16441191334303043	0.5393664205128977	0.8214285714285714	0.948389261167877	0.6716645614265326	0.8214285714285714	0.8214285714285714	0.6916370019193229	14.675924301147461	120.04614806175232	0.42428338665213505	0.7928507469317639	0.5871814942077193	0.8609757346474054	0.9017826152134766	0.2874336913728243	0.5713951297353836	0.8609757346474054	0.9624343431198883	0.7928507469317639	0.8609757346474054	0.8609757346474054	0.8369366772572426	134.72207236289978
6	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9982474776869478	0.9484343828606123	0.6505931785734246	0.8997216833937758	0.9293075595655095	0.440360728229427	0.6081081081081081	0.8997216833937758	0.9783182018148704	0.9484343828606123	0.8997216833937758	0.8997216833937758	0.9999505488809767	0.24412251364334647	0.7846553103796026	0.5768415008352199	0.8835513078470825	0.9200665374558801	0.26153846437276457	0.5600747341189998	0.8835513078470825	0.9709832724429359	0.7846553103796026	0.8835513078470825	0.8835513078470825	0.8739778245475572	0.5282067991259667	0.7967278749270323	0.6121725816823346	0.8620259481037924	0.897985571558295	0.32362763513726744	0.5882414958910546	0.8620259481037924	0.954082739225432	0.7967278749270323	0.8620259481037924	0.8620259481037924	0.8723089198243699	0.09970737341908362	0.6505791505791506	0.5500221179450261	0.8563988095238095	0.8942469670948585	0.16346207629571774	0.5443618028859546	0.8563988095238095	0.9443598587200773	0.6505791505791506	0.8563988095238095	0.8563988095238095	0.7695768654952329	15.20570683479309	122.96983671188354	0.3861646563846566	0.7906915926533175	0.5945070412587772	0.8727886279754374	0.9090260545070875	0.29258304975501603	0.5741581150050272	0.8727886279754374	0.9625330058341839	0.7906915926533175	0.8727886279754374	0.8727886279754374	0.8731433721859636	138.17554354667664
7	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9978821019221746	0.9457764028529689	0.6291429285465668	0.8941985244802148	0.9273699011232397	0.4087279171737099	0.5936896329684481	0.8941985244802146	0.980174997182062	0.9457764028529689	0.8941985244802146	0.8941985244802146	0.9999489128024222	0.34634995721387685	0.793198339785677	0.5930379250901112	0.863764404609475	0.902694617362966	0.29502796922344376	0.5742172539992341	0.863764404609475	0.9610233668239894	0.793198339785677	0.863764404609475	0.863764404609475	0.8665891980889736	0.3990629995002617	0.8008666505616621	0.5883778153968144	0.8551587301587301	0.8974031510421636	0.29541972886917445	0.5725178547059091	0.8551587301587301	0.9615111532793378	0.8008666505616621	0.8551587301587301	0.8551587301587301	0.8462289754197366	0.24606405735027315	0.7011837719802321	0.5879314971712735	0.8272727272727273	0.8653389268912487	0.24570583359112855	0.575020161997265	0.8272727272727273	0.9226874091736114	0.7011837719802321	0.8272727272727273	0.8272727272727273	0.7959012025785961	15.116180419921875	122.87359499931335	0.37270647835706927	0.7970324951736696	0.5907078702434628	0.8594615673841026	0.9000488842025648	0.2952238490463091	0.5733675543525716	0.8594615673841026	0.9612672600516636	0.7970324951736696	0.8594615673841026	0.8594615673841026	0.8564090867543551	137.98977541923523
8	2023-09-27 09:52:03.496717	fdda340f565489117d49370a9a27a0121ee3b5db8b774b11eb979393a6717076	2023-09-27 09:49:41.223531	gpcr	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9995489207158635	0.9399895178197065	0.6546667660387572	0.8841190857721177	0.9167385878221579	0.4492852337872078	0.6146943353897925	0.8841190857721177	0.973418231116543	0.9399895178197065	0.8841190857721177	0.8841190857721177	0.9999841955716846	0.26758813702264744	0.7979359696047924	0.5633929590142113	0.8453219315895373	0.8946484717052202	0.26224085166997396	0.557705573764571	0.8453219315895373	0.9673079285729638	0.7979359696047924	0.8453219315895373	0.8453219315895373	0.8535074531193547	0.48791076738297195	0.8419891739515077	0.5907910923652432	0.8934630738522954	0.927795752924369	0.30461209740491624	0.5678300198901758	0.8934630738522954	0.9767893330795132	0.8419891739515077	0.8934630738522954	0.8934630738522954	0.8640941056514373	0.13327969995036104	0.7478691019786909	0.5675330144367299	0.8891369047619048	0.9238223976787701	0.22927353261788153	0.553018258769907	0.8891369047619048	0.9704035019553278	0.7478691019786909	0.8891369047619048	0.8891369047619048	0.8057077625570777	14.811872959136963	123.89984202384949	0.3777494522028097	0.81996257177815	0.5770920256897272	0.8693925027209164	0.9112221123147946	0.28342647453744507	0.5627677968273734	0.8693925027209164	0.9720486308262385	0.81996257177815	0.8693925027209164	0.8693925027209164	0.858800779385396	138.71171498298645
